Run_ID,Timestamp,SV_ID,Property_Name,BHK,Property_Type,City,Primary_USP,OTA_Platform,Valid_Listing_URL,Old_Name,Old_Length,New_Name,New_Length,Limit,Length_Status,Change_Rationale,Sync_Status,Backend_Updated_At
RUN_004,2026-09-21 12:59:58,125,La Petite Maison,3BHK,Villa,Lonavala,Mountain View,Airbnb,https://www.airbnb.co.in/rooms/22575625,3BR Mountain View | StayVista La Petite | Lonavala,50,3BHK La Petite Maison Villa w/ Mountain View,44,44,Fixed Truncation (50 -> 44 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,125,La Petite Maison,3BHK,Villa,Lonavala,Mountain View,Booking.com,https://www.booking.com/hotel/in/la-petite-maison.html,"La Petite Maison Villa by VEO, StayVista - 3BHK with Valley View & Lawn",71,La Petite Maison Villa - 3BHK with Mountain View,48,50,Fixed Truncation (71 -> 48 chars),Fixed overflow: old was 71/50 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,125,La Petite Maison,3BHK,Villa,Lonavala,Mountain View,MakeMyTrip,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201802131542209732&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey,StayVista | La Petite Maison 3 BHK Villa,40,3BHK La Petite Maison • Mountain View • Lonavala,48,50,Within Limit (48/50 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,121,Stone  Bezze,2BHK,House,Nashik,Mountain View,Agoda,https://www.agoda.com/en-in/the-stone-house-2bhk-w-jacuzzi-near-sula-vineyards/hotel/nasik-in.html,Stone House Bezze by StayVista with Lake view & Lawn - your perfect getaway,75,2-Bedroom Stone  Bezze House in Nashik,38,50,Fixed Truncation (75 -> 38 chars),Fixed overflow: old was 75/50 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,121,Stone  Bezze,2BHK,House,Nashik,Mountain View,Airbnb,https://www.airbnb.co.in/rooms/23407148,2BR StayVista Stone House Bezze@Nashik,38,2BHK Stone  Bezze House w/ Mountain View,40,44,Within Limit (40/44 chars),"Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,121,Stone  Bezze,2BHK,House,Nashik,Mountain View,Booking.com,https://www.booking.com/hotel/in/beze-the-stone-house-nashik.html,"The Stone House in Beze by VEO, StayVista - 2BHK with Mountain View & Bonfire",77,Stone  Bezze House - 2BHK with Mountain View,44,50,Fixed Truncation (77 -> 44 chars),Fixed overflow: old was 77/50 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,121,Stone  Bezze,2BHK,House,Nashik,Mountain View,MakeMyTrip,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201901141906422989&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey,StayVista | The Stone House In Beze,35,2BHK Stone  Bezze House • Mountain View • Nashik,48,50,Within Limit (48/50 chars),"Removed non-compliant symbols ('|', '@', '+'); Added prominent BHK prefix for domestic filter matching",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,150,Moksh,4BHK,Villa,India,Jacuzzi,Agoda,https://www.agoda.com/en-in/moksh/hotel/zirad-in.html,StayVista at Moksh Villa - BBQ & Jacuzzi,40,"4-Bedroom Moksh Villa, India w/ Jacuzzi",39,50,Within Limit (39/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,150,Moksh,4BHK,Villa,India,Jacuzzi,Airbnb,https://www.airbnb.co.in/rooms/1730870489567411287,StayVista at Moksh Villa - 4BR -Jacuzzi & TT Table,50,4BHK Moksh • Jacuzzi & BBQ,26,44,Fixed Truncation (50 -> 26 chars),Fixed overflow: old was 50/44 chars (truncated in search cards); Removed redundant brand on Airbnb (prioritizes top USP),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,150,Moksh,4BHK,Villa,India,Jacuzzi,Booking.com,https://www.booking.com/hotel/in/vista-moksh-villa.html,StayVista's Moksh Villa - 4BHK with Pickle Ball & Sauna,55,Moksh Villa by StayVista - 4BHK w/ Jacuzzi,42,50,Fixed Truncation (55 -> 42 chars),Fixed overflow: old was 55/50 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,150,Moksh,4BHK,Villa,India,Jacuzzi,MakeMyTrip,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201901101244594913&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey,StayVista | Moksh 4 BHK Villa,29,4BHK Moksh Villa • Jacuzzi • India,34,50,Within Limit (34/50 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,107,EL,4BHK,Villa,Lonavala,Pool,Agoda,https://www.agoda.com/en-in/el-house-by-vista-rooms/hotel/lonavala-in.html,El House by StayVista - Unwind in a Villa w/ Pool,49,"4-Bedroom EL Villa, Lonavala w/ Pool",36,50,Within Limit (36/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,107,EL,4BHK,Villa,Lonavala,Pool,Airbnb,https://www.airbnb.co.in/rooms/23135024,4bhk- Pvt Pool+Lawn-El House @Lonavala,38,4BHK EL • Pool & Lawn,21,44,Within Limit (21/44 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,107,EL,4BHK,Villa,Lonavala,Pool,Booking.com,https://www.booking.com/hotel/in/el-house-by-vista.html,El House by StayVista - Unwind in a Villa with Pool and Lush Lawn,65,EL Villa by StayVista - 4BHK w/ Pool,36,50,Fixed Truncation (65 -> 36 chars),Fixed overflow: old was 65/50 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,107,EL,4BHK,Villa,Lonavala,Pool,MakeMyTrip,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201901091226204920&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey,StayVista | EL House 4 BHK Villa,32,4BHK EL Villa • Pool • Lonavala,31,50,Within Limit (31/50 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,142,Retreat on Cloud 9 Homestay,2BHK,Villa,Lonavala,Orchard,Agoda,https://www.agoda.com/en-in/retreat-on-cloud-9-by-vista-rooms/hotel/lonavala-in.html,Cosy Homestay by StayVista - A Tranquil Retreat on Cloud 9,58,2-Bedroom Villa in Lonavala w/ Orchard,38,50,Fixed Truncation (58 -> 38 chars),Fixed overflow: old was 58/50 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,142,Retreat on Cloud 9 Homestay,2BHK,Villa,Lonavala,Orchard,Airbnb,https://www.airbnb.co.in/rooms/24479920,Retreat on Cloud 9 Homestay with Vintage rooms,46,2BHK Retreat on Cloud 9 Homestay w/ Orchard,43,44,Fixed Truncation (46 -> 43 chars),Fixed overflow: old was 46/44 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,142,Retreat on Cloud 9 Homestay,2BHK,Villa,Lonavala,Orchard,Booking.com,https://www.booking.com/hotel/in/retreat-on-cloud-9-lonavala.html,StayVista's Retreat on Cloud 9 Homestay - 2BHK Mountain-View Homestay with Orchard,82,Retreat on Cloud 9 Homestay by StayVista - 2BHK Or,50,50,Fixed Truncation (82 -> 50 chars),Fixed overflow: old was 82/50 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,142,Retreat on Cloud 9 Homestay,2BHK,Villa,Lonavala,Orchard,MakeMyTrip,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201901091424516381&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey,StayVista | 2 BHK Retreat On Cloud 9 Villa,42,2BHK Villa • Orchard • Lonavala,31,50,Within Limit (31/50 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,462,Casa del Verde,4BHK,Villa,Alibaug,Private Pool,Agoda,https://www.agoda.com/4bhk-private-pool-near-sula-vineyards/hotel/alibaug-in.html,StayVista at Casa del Verde,27,4-Bedroom Casa del Verde Villa in Alibaug,41,50,Within Limit (41/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,462,Casa del Verde,4BHK,Villa,Alibaug,Private Pool,Airbnb,https://www.airbnb.co.in/rooms/35356405,"4BR- @Casa Del Verde, w/pool, lawn &bonfire",43,4BHK Casa del Verde • Private Pool & Lawn,41,44,Within Limit (41/44 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,462,Casa del Verde,4BHK,Villa,Alibaug,Private Pool,Booking.com,https://www.booking.com/hotel/in/casa-del-verde-by-vista-rooms.html,StayVista's Casa Del Verde - 4BHK Mountain-View Villa with Private Pool,71,Casa del Verde Villa - 4BHK with Private Pool,45,50,Fixed Truncation (71 -> 45 chars),Fixed overflow: old was 71/50 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,462,Casa del Verde,4BHK,Villa,Alibaug,Private Pool,MakeMyTrip,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201906281817296202&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey,StayVista | Casa Del Verde 4 BHK Villa,38,4BHK Casa del Verde Villa • Private Pool • Alibaug,50,50,Within Limit (50/50 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,166,Le Sutra Great Escapes,3BHK,Villa,Lonavala,Pool,Agoda,https://www.agoda.com/en-in/breeze-in-the-hills-3bhk-luxury-pool-villa/hotel/lonavala-in.html,StayVista's Le Sutra Great Escapes - Geometrica,47,3-Bedroom Le Sutra Great Escapes Villa in Lonavala,50,50,Within Limit (50/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,166,Le Sutra Great Escapes,3BHK,Villa,Lonavala,Pool,Airbnb,https://www.airbnb.co.in/rooms/43039748,"Le Sutra Geometrica- 3BR Luxe Pool Villa, Lonavala",50,3BHK Le Sutra Great Escapes Villa w/ Pool,41,44,Fixed Truncation (50 -> 41 chars),Fixed overflow: old was 50/44 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,166,Le Sutra Great Escapes,3BHK,Villa,Lonavala,Pool,Booking.com,https://www.booking.com/hotel/in/breeze-on-the-hill.html,StayVista's Le Sutra Great Escapes - Geometrica - 3BHK Villa with Bar,69,Le Sutra Great Escapes Villa - 3BHK with Pool,45,50,Fixed Truncation (69 -> 45 chars),Fixed overflow: old was 69/50 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,166,Le Sutra Great Escapes,3BHK,Villa,Lonavala,Pool,MakeMyTrip,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201901161617091478&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey,StayVista | Le Sutra Great Escapes - Geometrica,47,3BHK Le Sutra Great Escapes • Pool • Lonavala,45,50,Within Limit (45/50 chars),"Removed non-compliant symbols ('|', '@', '+'); Added prominent BHK prefix for domestic filter matching",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,100,Bungalow 89,4BHK,Villa,Lonavala,Private Pool,Agoda,https://www.agoda.com/en-in/bungalow-89/hotel/lonavala-in.html,StayVista at Bungalow 89,24,4-Bedroom Bungalow 89 Villa in Lonavala,39,50,Within Limit (39/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,100,Bungalow 89,4BHK,Villa,Lonavala,Private Pool,Airbnb,https://www.airbnb.co.in/rooms/39373208,4BR Scenic View Stay | Bungalow 89 Lonavala,43,4BHK Bungalow 89 Villa w/ Private Pool,38,44,Within Limit (38/44 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,100,Bungalow 89,4BHK,Villa,Lonavala,Private Pool,Booking.com,https://www.booking.com/hotel/in/bungalow-89.html,Bungalow 89 by StayVista - A hill-view villa adorned with eclectic interiors for a truly unique & captivating stay,114,Bungalow 89 Villa - 4BHK with Private Pool,42,50,Fixed Truncation (114 -> 42 chars),Fixed overflow: old was 114/50 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,100,Bungalow 89,4BHK,Villa,Lonavala,Private Pool,MakeMyTrip,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201911051733158719&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey,StayVista at Bungalow 89,24,4BHK Bungalow 89 Villa • Private Pool • Lonavala,48,50,Within Limit (48/50 chars),Added prominent BHK prefix for domestic filter matching,Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,288,Shivom  12,3BHK,Villa,Lonavala,Infinity Pool,Agoda,https://www.agoda.com/en-in/shivom-villa-12-by-vista-rooms/hotel/lonavala-in.html,Shivom Villa 12 by Vista Rooms,30,3-Bedroom Shivom  12 Villa in Lonavala,38,50,Within Limit (38/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,288,Shivom  12,3BHK,Villa,Lonavala,Infinity Pool,Airbnb,https://www.airbnb.co.in/rooms/656086305778944797,3R Villa w/infinity pool+bonfire-ShivomVilla@Pawna,50,3BHK Shivom  12 • Infinity Pool & Lake View,43,44,Fixed Truncation (50 -> 43 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,288,Shivom  12,3BHK,Villa,Lonavala,Infinity Pool,Booking.com,https://www.booking.com/hotel/in/shivom-villa-12-by-vista-rooms.html,"Shivom Villa 12 - Pawna by Gram's, StayVista - 3BHK with Lake View & Infinity Pool",82,Shivom  12 Villa - 3BHK with Infinity Pool,42,50,Fixed Truncation (82 -> 42 chars),Fixed overflow: old was 82/50 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,288,Shivom  12,3BHK,Villa,Lonavala,Infinity Pool,MakeMyTrip,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201905251444585405&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey,StayVista | Shivom Villa 12,27,3BHK Shivom  12 Villa • Infinity Pool • Lonavala,48,50,Within Limit (48/50 chars),"Removed non-compliant symbols ('|', '@', '+'); Added prominent BHK prefix for domestic filter matching",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,223,Greenwoods  10,5BHK,Villa,Lonavala,Private Pool,Agoda,https://www.agoda.com/en-in/5bhk-greenwoods-with-pvt-pool-tt-table-games-h10572627/hotel/lonavala-in.html,Greenwoods Ten by Vista Rooms,29,5-Bedroom Greenwoods  10 Villa in Lonavala,42,50,Within Limit (42/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,223,Greenwoods  10,5BHK,Villa,Lonavala,Private Pool,Airbnb,https://www.airbnb.co.in/rooms/655495556116702783,5BR|Pool|StayVista| Greenwoods Villa 10 @Lonavala,49,5BHK Greenwoods  10 Villa w/ Private Pool,41,44,Fixed Truncation (49 -> 41 chars),"Fixed overflow: old was 49/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,223,Greenwoods  10,5BHK,Villa,Lonavala,Private Pool,Booking.com,https://www.booking.com/hotel/in/greenwoods-villa-10.html,"StayVista's Greenwoods Villa 10 - City-Center Villa with Private Pool, Terrace, Lift & Carrom Board",99,Greenwoods  10 Villa - 5BHK with Private Pool,45,50,Fixed Truncation (99 -> 45 chars),Fixed overflow: old was 99/50 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,223,Greenwoods  10,5BHK,Villa,Lonavala,Private Pool,MakeMyTrip,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201901161132546958&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey,StayVista | 5 BHK Greenwoods Ten Villa,38,5BHK Greenwoods  10 • Private Pool • Lonavala,45,50,Within Limit (45/50 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,221,Azul,4BHK,Villa,Lonavala,Pool,Agoda,https://www.agoda.com/azul-4bhk-luxury-villa-with-pool-mini-theater/hotel/lonavala-in.html,StayVista at Villa Azul,23,"4-Bedroom Azul Villa, Lonavala w/ Pool",38,50,Within Limit (38/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,221,Azul,4BHK,Villa,Lonavala,Pool,Airbnb,https://www.airbnb.co.in/rooms/1508607427164556350,"4bhk-Pool & Lawn -StayVista@Villa Azul, Lonavala",48,4BHK Azul • Pool & Jacuzzi,26,44,Fixed Truncation (48 -> 26 chars),"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,221,Azul,4BHK,Villa,Lonavala,Pool,Booking.com,https://www.booking.com/hotel/in/villa-azul.html,StayVista's Villa Azul - 4BHK with Pool Table & Jacuzzi,55,Azul Villa by StayVista - 4BHK w/ Pool,38,50,Fixed Truncation (55 -> 38 chars),Fixed overflow: old was 55/50 chars (truncated in search cards),Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,221,Azul,4BHK,Villa,Lonavala,Pool,MakeMyTrip,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201909201732439088&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey,Stayvista | Entire 4 BHK Villa Azul,35,4BHK Azul Villa • Pool • Lonavala,33,50,Within Limit (33/50 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,209,Ashore,6BHK,Villa,Goa,Infinity Pool,Agoda,https://www.agoda.com/en-in/ashore-by-vista-rooms/hotel/goa-in.html,Ashore by Vista Rooms,21,"6-Bedroom Ashore Villa, Goa w/ Infinity Pool",44,50,Within Limit (44/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_004,2026-09-21 12:59:58,209,Ashore,6BHK,Villa,Goa,Infinity Pool,Airbnb,https://www.airbnb.co.in/rooms/669967418523452574,6BR|Rooftop Pool+Beach View|StayVista| Ashore @Goa,50,6BHK Ashore Villa w/ Infinity Pool,34,44,Fixed Truncation (50 -> 34 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
